fibro_typename,theta,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90
compact,0.15708,1,90.000000,5.437704,4.274870,-56.309932,7.220572,6.841565,-63.434949,9.099367,8.815919,-85.692176,11.378303,10.295246,-84.697495,13.396735,12.473264,-87.460196,16.312247,14.539191,-84.959701,20.368160,17.258495,-85.597765,34.112066,19.109247,-85.147641,72.399694,26.289461
compact,0.15708,2,90.000000,5.437704,4.274870,-71.565051,7.023769,6.690697,-79.572771,9.486634,8.100592,90.000000,11.612518,9.620381,-81.631849,13.600297,11.501007,-85.922977,15.837951,13.666049,-85.486999,19.503943,15.738720,-84.374969,26.644477,18.789532,-84.920444,56.479545,23.610676
compact,0.15708,3,-63.434949,5.189733,4.033196,-83.244244,7.133973,6.258122,-74.810437,9.645563,7.343071,-81.650378,11.051149,9.440941,-87.789969,12.936498,11.102372,-81.706331,15.203264,13.053426,-83.637822,17.971062,15.446735,-84.005064,24.585084,17.731787,-85.721303,51.294437,21.400883
compact,0.15708,4,90.000000,5.437704,4.274870,-69.459802,7.646677,6.188195,90.000000,9.893215,7.740129,-84.435405,11.620846,9.393315,-80.126582,13.522966,11.276409,-81.250726,15.960942,13.083531,-82.112664,19.222003,15.026579,-85.355043,24.439636,18.038905,-86.193213,51.387643,22.879367
compact,0.15708,5,-63.434949,5.474022,4.641536,-75.127559,8.014705,6.734835,-80.968814,10.673459,8.285978,-80.259997,13.392147,9.595596,-80.942966,15.731564,11.495613,-78.294993,18.703915,13.498554,-79.773134,22.889933,16.097924,-84.268887,32.663872,18.699999,-83.586196,66.441379,24.536283
compact,0.15708,6,-78.801201,5.401104,4.512088,-56.309932,7.503845,6.755814,90.000000,9.484130,8.839306,-86.969106,12.066610,10.397842,-85.971169,14.809827,11.970991,90.000000,17.339447,14.402991,-87.175133,21.782536,16.963861,-85.168212,33.902637,18.982401,-84.481583,69.024498,26.945777
compact,0.15708,7,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,-88.681450,10.605862,7.569673,-84.907983,12.284228,9.551803,-81.728508,14.407641,11.310921,90.000000,17.152688,13.190478,-86.841090,20.885312,15.421066,-85.995470,29.002086,18.279103,-87.651281,64.586382,23.595009
compact,0.15708,8,-80.782526,6.318475,4.544040,-88.539850,9.191484,6.529120,-76.013120,11.436550,8.561459,-83.396036,14.612725,9.975300,-81.327886,16.950469,12.191808,-80.051321,20.628556,14.218909,-82.246486,25.883393,16.738042,-84.334265,39.772905,18.721590,-84.296984,81.868898,25.715334
compact,0.15708,9,-78.801201,5.401104,4.512088,-56.309932,7.503845,6.755814,-87.948746,10.025788,8.543821,-80.614340,12.443214,10.075903,-85.792463,14.998010,11.812574,-79.342580,17.503198,14.195795,-87.616681,21.540977,16.901375,-87.153955,34.009676,18.882676,-85.294253,65.656749,25.861101
compact,0.15708,10,-78.801201,5.401104,4.512088,-70.206484,7.491907,6.957585,-86.437492,10.093894,8.374593,-78.655607,12.681212,9.875406,-86.166185,15.105842,11.538642,-83.171928,17.547848,13.795522,-85.271643,21.514640,16.352637,-84.565472,30.885204,19.096344,-85.013653,68.203898,25.174666
compact,0.15708,11,-75.598383,5.881756,4.616451,-84.413333,9.217557,6.278061,-80.327225,11.593706,8.040380,-84.594622,14.500923,9.316109,-83.717075,16.582343,11.352967,-80.767659,19.283673,13.335347,-83.632968,23.506342,15.485113,-83.203884,30.911452,18.675220,-84.599632,64.741587,23.643240
compact,0.15708,12,90.000000,5.437704,4.274870,-87.804960,8.400487,6.324436,90.000000,11.219946,7.448972,-86.392869,12.989439,9.394516,90.000000,14.938806,11.404172,-85.081555,17.396860,13.609009,-88.872079,21.446722,15.553880,-87.226108,30.034815,18.016533,-86.951019,64.061498,23.575437
compact,0.15708,13,90.000000,5.437704,4.274870,-60.562618,7.585301,6.534775,-87.587423,9.669591,8.327844,-88.154307,12.424506,9.424743,-81.728508,14.407641,11.310921,-81.624868,17.098277,13.254114,-81.867949,20.630919,15.630330,-82.626661,28.957149,17.980684,-85.101402,62.057153,23.353911
compact,0.15708,14,63.434949,5.474022,4.641536,87.086371,8.249272,6.708329,89.056389,10.983591,8.020070,90.000000,13.028330,9.800021,90.000000,15.494680,11.658254,90.000000,18.292776,13.648330,-87.260458,21.864341,16.447636,-86.467003,30.771729,19.556137,-86.622638,67.103909,26.693032
compact,0.15708,15,-63.434949,5.474022,4.641536,90.000000,7.882930,6.969321,-87.957192,10.917720,8.192816,-84.183183,13.005522,10.219378,-89.533081,15.239491,12.288187,-88.109716,18.565419,14.282910,-85.582906,23.250336,16.762273,-88.187429,36.296136,18.609970,-87.210784,72.211285,25.143920
compact,0.15708,16,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,90.000000,10.383888,7.615056,90.000000,12.033038,9.513247,-80.868532,13.908244,11.439137,-87.083419,16.439907,13.167771,-88.588922,19.771576,15.447657,-85.638640,26.190652,18.410158,-86.377514,56.623410,22.586737
compact,0.15708,17,-78.801201,5.401104,4.512088,-74.086277,8.212114,6.279569,-87.227341,10.662959,7.921653,-79.940183,12.801609,9.561227,-81.778247,15.071669,11.405866,-79.820615,17.755133,13.470487,-79.832637,22.085773,15.578097,-82.732481,31.178695,18.431704,-84.783719,69.000995,22.743907
compact,0.15708,18,-77.126702,5.250617,4.217249,-71.565051,7.023769,6.690697,-61.367613,9.543430,7.999775,-84.435405,11.620846,9.393315,-83.701713,13.461905,11.520265,-86.838201,15.922678,13.433702,-86.516176,19.518976,15.516055,-83.632784,26.657047,18.354092,-85.814548,59.444835,23.142552
compact,0.15708,19,-77.126702,5.250617,4.217249,-83.244244,7.133973,6.258122,-85.695096,9.456251,7.709063,-81.527135,11.352178,9.285636,-88.136760,13.211255,11.056925,-84.669826,15.141159,13.280338,-84.366280,18.334838,15.350470,-89.223298,24.917361,18.025695,-86.211395,54.264675,22.801169
compact,0.15708,20,90.000000,5.597619,3.883727,-71.565051,7.120728,6.446852,-82.789613,9.841227,7.501537,-81.483938,11.504130,9.379242,-85.418826,13.334122,11.236973,-75.669848,15.605870,13.026493,-84.858251,18.755526,15.136168,-84.090160,24.479402,17.756997,-83.667054,48.260320,22.596725
compact,0.15708,21,63.434949,5.474022,4.641536,87.086371,8.249272,6.708329,87.957192,10.917720,8.192816,86.005337,13.108240,9.943858,89.579210,15.337089,12.044852,90.000000,18.720782,13.743203,89.288029,22.241631,16.844310,-89.031035,33.616612,19.138545,-87.947732,69.388652,26.298054
compact,0.15708,22,90.000000,5.437704,4.274870,-71.565051,7.120728,6.446852,-61.367613,9.543430,7.999775,90.000000,11.612518,9.620381,-83.701713,13.461905,11.520265,-81.516926,15.665180,13.649130,-84.454267,19.445313,15.724964,-84.629273,26.420321,18.665375,-85.427403,58.150773,23.855876
compact,0.15708,23,-63.434949,5.474022,4.641536,-84.996010,8.333114,6.518755,-86.269322,10.728209,8.229066,-81.135393,13.439954,9.452377,-87.557399,15.493009,11.484751,-83.547303,18.383877,13.519642,-83.162323,22.680974,15.687423,-83.332394,30.309392,19.245244,-85.900653,62.621299,25.855589
compact,0.15708,24,-63.434949,5.474022,4.641536,90.000000,7.584751,7.051495,-84.219935,10.542371,8.260841,-82.284916,13.034122,9.684932,-85.235940,15.194077,11.644851,-82.692905,17.728922,13.954020,-82.994558,21.560902,16.663315,-84.772816,32.330387,19.267633,-86.484897,69.067370,26.392062
compact,0.15708,25,-63.434949,5.341660,4.932883,90.000000,8.174454,6.890056,-87.957192,10.917720,8.192816,-85.456887,13.552325,9.884898,-84.909210,15.856149,11.824759,-86.838881,19.170539,13.616199,-85.346171,23.034611,16.264610,-84.946360,32.084937,19.293789,-84.882689,68.734761,25.781757
compact,0.15708,26,90.000000,5.437704,4.274870,0.000000,6.930803,6.930803,-79.572771,9.486634,8.100592,90.000000,11.482604,9.974499,-81.701940,14.074095,11.400110,-86.056558,16.396330,13.511733,-82.949606,20.274794,15.787559,-83.894889,28.024361,18.705354,-85.304932,61.448543,23.738745
compact,0.15708,27,-63.434949,5.341660,4.932883,-82.027302,8.872096,6.386689,-87.957192,10.917720,8.192816,-78.212647,13.229075,10.021724,-81.965941,15.847989,11.744594,-82.912395,19.346232,13.355926,-81.731297,22.830649,16.191409,-83.866421,32.270827,19.024782,-84.113409,70.545569,25.434609
compact,0.15708,28,-78.801201,5.401104,4.512088,-79.434712,8.255290,6.417699,90.000000,11.219946,7.448972,-86.392869,12.989439,9.394516,-81.202075,15.090552,11.386468,-82.128339,17.832223,13.337461,-81.737102,21.732513,15.590346,-83.264739,29.352497,18.896621,-85.138626,62.916896,23.957654
compact,0.15708,29,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,90.000000,9.731926,8.147546,90.000000,12.033038,9.513247,-81.701940,14.074095,11.400110,-89.550966,16.520669,13.319908,90.000000,19.866918,15.564670,-85.862744,27.124749,18.187400,-85.534089,57.391032,22.064039
compact,0.15708,30,90.000000,5.437704,4.274870,-71.565051,7.023769,6.690697,-64.581057,9.488297,8.199118,90.000000,11.547005,9.798416,-79.874683,13.742450,11.477388,-82.699364,15.674020,14.148587,-86.240817,19.516340,16.524468,-85.750170,29.636048,18.923322,-86.918774,62.373880,23.906180
compact,0.15708,31,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,90.000000,9.893215,7.740129,-87.076414,11.611398,9.512397,-78.570576,13.669726,11.249678,-81.365232,16.109145,13.044073,-81.185111,19.060527,15.281107,-86.296642,24.497649,18.320406,-85.224330,53.086225,22.855662
compact,0.15708,32,90.000000,5.437704,4.274870,-71.565051,7.120728,6.446852,90.000000,9.893215,7.740129,-84.435405,11.620846,9.393315,-83.701713,13.461905,11.520265,-86.547418,15.775478,13.473041,-83.845129,19.418826,15.400675,-85.798079,25.937472,18.349122,-84.705025,55.696489,22.982966
compact,0.15708,33,90.000000,5.437704,4.274870,-56.309932,7.503845,6.755814,90.000000,10.219806,8.019817,-84.127183,12.663181,9.453268,-86.979717,14.856164,11.307263,-82.356028,17.331885,13.427789,-83.705668,21.414397,15.509931,-85.966785,29.534037,18.038319,-85.423275,59.907796,23.020141
compact,0.15708,34,-78.801201,5.401104,4.512088,-70.206484,7.491907,6.957585,-87.948746,10.025788,8.543821,-85.972793,12.857317,9.730142,-88.145786,15.218532,11.357326,-86.720031,17.639735,13.645394,-89.549661,21.838961,15.808540,-88.186836,29.525671,19.186151,-86.210312,67.443650,24.779567
compact,0.15708,35,90.000000,5.437704,4.274870,-70.206484,7.491907,6.957585,90.000000,9.484130,8.839306,-81.149786,11.943195,10.492312,-83.022424,14.445666,12.285920,-85.001550,17.431703,14.337053,-85.634490,21.884107,17.003333,-85.799829,34.855755,18.773346,-85.725286,70.367071,25.670995
compact,0.15708,36,-77.126702,5.250617,4.217249,-83.244244,7.133973,6.258122,-67.953415,9.079479,8.026750,-79.725155,11.224275,9.397906,-81.548141,12.952867,11.284143,-77.123739,15.166517,13.333193,-80.638221,18.102330,15.863890,-82.465657,24.536544,19.266587,-85.359119,54.985960,24.443697
compact,0.15708,37,-78.801201,5.401104,4.512088,-56.309932,7.503845,6.755814,90.000000,9.484130,8.839306,-79.205323,11.756877,10.537869,-78.133530,14.363255,12.092569,-81.189655,16.982321,14.185328,-79.853771,21.001836,16.675473,-83.743935,30.643651,19.299069,-85.006465,66.564520,25.816056
compact,0.15708,38,90.000000,5.437704,4.274870,90.000000,8.479236,6.118488,-87.598257,10.828175,7.522758,-84.127183,12.663181,9.453268,-86.347071,14.618029,11.417002,-87.871987,17.145321,13.354247,-86.125520,21.021295,15.316551,-84.616045,28.315934,18.408680,-83.169862,61.706577,23.664450
compact,0.15708,39,-78.801201,5.401104,4.512088,-70.206484,7.491907,6.957585,90.000000,9.484130,8.839306,-88.668552,12.242050,10.357019,-85.483524,14.713634,12.225372,-88.192688,17.219718,14.858115,-88.848438,22.865572,16.897600,-86.961816,36.389283,18.386990,-86.277520,73.180930,25.408697
compact,0.15708,40,-63.434949,5.341660,4.932883,-83.104319,8.779780,6.581615,-81.863124,11.406363,8.181004,-85.546628,13.573959,10.155027,-85.210578,16.496889,11.672777,-85.687531,19.599914,13.641443,-84.428223,23.334596,16.482262,-84.449743,34.064692,19.086819,-83.493505,75.683966,25.610894
compact,0.15708,41,-78.801201,5.401104,4.512088,-70.206484,7.491907,6.957585,90.000000,9.962117,8.708662,-81.849146,12.971640,9.842148,-83.597867,15.052538,12.027267,-83.065157,18.193620,14.030139,-80.653311,22.958239,16.332162,-82.427454,33.800825,18.106036,-84.913102,69.249244,23.554266
compact,0.15708,42,-63.434949,5.341660,4.932883,-84.479530,8.692744,6.771884,-83.502692,10.987581,8.598821,-89.493421,13.662788,10.181499,-86.191526,16.730829,11.743484,-84.099436,19.662254,13.997579,-87.999678,23.711519,16.823612,-86.359359,34.848764,19.455793,-85.343755,74.529393,26.800580
compact,0.15708,43,-78.801201,5.401104,4.512088,-56.309932,7.503845,6.755814,-84.203912,9.615623,8.499306,-87.868694,12.291769,9.774256,-88.817573,14.649933,11.477839,-83.305625,17.434340,13.420483,-86.962039,21.458186,15.734734,-86.274032,29.842817,18.668293,-85.125616,64.617671,24.388125
compact,0.15708,44,-63.434949,5.189733,4.033196,90.000000,7.416923,5.404100,90.000000,9.035876,7.265281,-85.597655,10.751103,9.111049,-82.909763,12.084488,11.286091,90.000000,13.968663,13.117721,-80.810529,16.796948,15.169613,-87.974812,21.473671,18.070734,-87.148335,43.803201,22.515612
compact,0.15708,45,90.000000,5.437704,4.274870,0.000000,6.930803,6.930803,-87.587423,9.669591,8.327844,90.000000,12.033038,9.513247,-81.728508,14.407641,11.310921,-87.318410,16.909363,13.313854,-85.663000,20.466748,15.625942,-84.701028,27.982895,18.551154,-86.179892,58.573418,23.803343
compact,0.15708,46,90.000000,5.597619,3.883727,-75.127559,7.652553,6.037214,-82.789613,9.841227,7.501537,-78.229980,11.399300,9.352519,-83.039379,13.217004,11.243339,-75.669848,15.605870,13.026493,-83.484421,18.939541,14.918673,-83.656857,24.251987,17.887072,-85.470631,52.371949,22.019639
compact,0.15708,47,-78.801201,5.401104,4.512088,-70.206484,7.491907,6.957585,-86.437492,10.093894,8.374593,90.000000,12.648556,9.693550,-88.514712,14.948916,11.488945,-87.646074,17.462284,13.717646,90.000000,21.507837,15.936618,-85.424407,29.152101,19.483536,-87.385258,64.811555,25.847509
compact,0.15708,48,-63.434949,5.474022,4.641536,90.000000,8.174454,6.890056,-86.099906,10.399908,8.601560,-87.484491,12.837499,10.450003,-86.333559,15.354399,12.449483,-87.216712,18.814804,14.229155,-88.168130,23.419670,16.959548,-87.435653,35.275729,19.131977,-87.271026,73.785834,27.048961
compact,0.15708,49,-84.404297,6.208073,4.782290,-86.869665,9.096482,6.843274,-81.689622,11.582843,8.804378,-86.131314,14.489047,10.409521,-87.491192,17.258750,12.336304,-87.629578,20.840913,14.318760,-86.299015,25.566212,17.083533,-86.369926,38.626045,19.530052,-85.718855,78.668978,27.171042
compact,0.15708,50,90.000000,5.437704,4.274870,-75.127559,7.652553,6.037214,-84.635570,10.344662,7.387143,-84.435405,11.620846,9.393315,-76.296212,13.927259,10.970962,-78.423814,16.191832,12.896015,-80.702727,19.479470,14.764493,-84.334140,24.558469,17.636018,-85.162163,53.872826,21.372242
compact,0.15708,51,-63.434949,5.474022,4.641536,-74.710387,8.801871,6.130577,-78.919423,10.888655,8.134257,-80.259997,13.392147,9.595596,-80.942966,15.731564,11.495613,-78.100410,19.001150,13.261854,-75.874123,22.169697,16.263862,-80.801905,31.965081,19.057973,-82.262305,66.662652,25.827933
compact,0.15708,52,90.000000,5.437704,4.274870,-75.127559,7.652553,6.037214,-83.830367,10.094014,7.444277,-84.435405,11.620846,9.393315,-85.418826,13.334122,11.236973,-77.744490,15.892958,12.971773,-82.988667,19.220823,14.962471,-84.144069,24.128296,17.918367,-85.642285,51.822451,21.137054
compact,0.15708,53,90.000000,5.437704,4.274870,-71.565051,7.023769,6.690697,90.000000,9.893215,7.740129,-87.076414,11.611398,9.512397,90.000000,13.301503,11.454942,-84.542943,16.126668,13.114079,-87.990960,19.360827,15.247963,-87.765604,25.672252,17.783161,-84.543380,52.641832,21.766319
compact,0.15708,54,-77.126702,5.250617,4.217249,-71.565051,7.120728,6.446852,-70.504503,9.518765,7.763395,-78.229980,11.399300,9.352519,-85.418826,13.334122,11.236973,-79.740341,15.669205,13.150814,-82.633098,19.025263,15.384686,-84.315483,26.428656,17.867863,-85.269975,55.853226,22.257749
compact,0.15708,55,90.000000,5.437704,4.274870,0.000000,6.930803,6.930803,90.000000,9.811558,7.945369,90.000000,11.823891,9.566355,90.000000,13.748610,11.586050,-89.049382,16.388601,13.354315,-89.559975,20.236270,15.473507,-88.292016,27.872269,18.313307,-86.673049,57.548719,23.366094
compact,0.15708,56,90.000000,5.437704,4.274870,0.000000,6.930803,6.930803,90.000000,9.731926,8.147546,90.000000,11.901304,9.865766,-85.447700,14.472561,11.448673,-83.794522,17.100960,13.390997,-83.372732,20.719111,15.992607,-86.426007,29.884371,18.690008,-85.535610,66.141664,24.752417
compact,0.15708,57,90.000000,5.437704,4.274870,56.309932,7.220572,6.841565,87.587423,9.669591,8.327844,85.692176,11.378303,10.295246,87.992912,13.818175,12.209350,85.406689,16.490422,14.384966,88.601885,20.910023,16.880521,-88.512648,33.662505,18.742370,-86.786580,67.472216,25.149855
compact,0.15708,58,-84.404297,6.208073,4.782290,90.000000,9.112380,6.701328,-88.636845,11.874732,8.432791,90.000000,14.830806,9.808190,90.000000,17.654262,11.521923,-88.447387,20.683097,13.682839,-88.921511,24.812890,16.386798,-88.122555,35.081740,19.315363,-86.335186,72.673893,26.652953
compact,0.15708,59,63.434949,5.189733,4.033196,83.244244,7.133973,6.258122,74.810437,9.645563,7.343071,87.104472,11.152162,9.231654,90.000000,12.792171,11.129055,83.717407,15.204334,12.970882,85.166655,17.967464,15.377948,87.943337,23.783697,18.290382,-86.119414,51.876869,22.672957
compact,0.15708,60,90.000000,5.437704,4.274870,90.000000,8.479236,6.118488,-88.888451,11.023171,7.486975,90.000000,12.782717,9.346381,-89.368009,14.496824,11.517206,-86.729200,17.230624,13.361892,-87.440843,21.207537,15.360671,-86.449111,28.886867,18.546357,-86.391900,66.198573,23.240908
compact,0.15708,61,-78.801201,5.401104,4.512088,-56.309932,7.503845,6.755814,-86.339085,9.546958,8.672131,90.000000,11.473932,10.549445,-85.353346,14.688637,11.631921,-81.221152,17.027442,14.072587,-85.696763,20.880495,16.840070,-86.167578,32.146087,19.130760,-85.915254,69.781851,24.811422
compact,0.15708,62,90.000000,5.437704,4.274870,0.000000,6.930803,6.930803,90.000000,9.731926,8.147546,88.189514,11.428193,10.137420,90.000000,14.021730,11.646139,90.000000,16.639073,13.622016,90.000000,20.156856,16.590169,-88.798897,30.364260,18.972846,-86.835555,66.358381,24.845309
compact,0.15708,63,-77.126702,5.250617,4.217249,-71.565051,7.023769,6.690697,-66.197329,9.520182,7.892830,-87.232099,11.479932,9.631644,-83.701713,13.461905,11.520265,-83.809206,15.748640,13.660678,-84.454267,19.445313,15.724964,-80.333435,26.879900,18.976765,-84.516177,60.292154,24.614163
compact,0.15708,64,-78.801201,5.401104,4.512088,-79.434712,8.255290,6.417699,-87.227341,10.662959,7.921653,-86.392869,12.989439,9.394516,-85.433733,15.152415,11.247870,-82.356028,17.331885,13.427789,-83.861629,21.093275,15.566512,-82.114588,27.294820,19.072574,-84.306739,60.397856,24.010209
compact,0.15708,65,-80.782526,6.318475,4.544040,-87.322087,9.276602,6.351745,-79.811782,11.519404,8.199407,-87.213710,13.587164,10.238484,-84.415001,16.910190,11.610497,-84.315443,19.752135,13.801191,-83.583519,23.923326,16.579272,-83.795600,34.829625,19.422407,-84.651404,74.942060,25.920145
compact,0.15708,66,-80.782526,6.318475,4.544040,-87.322087,9.276602,6.351745,-86.770592,12.372909,7.877676,-88.018895,14.947935,9.353223,-86.491638,17.318613,11.384802,-84.764167,20.122272,13.541634,-86.296702,24.910298,15.557150,-84.489206,33.132329,18.695829,-84.520733,68.804611,24.387310
compact,0.15708,67,-63.434949,5.474022,4.641536,-84.996010,8.333114,6.518755,-87.957192,10.917720,8.192816,-86.005337,13.108240,9.943858,-89.579210,15.337089,12.044852,90.000000,18.720782,13.743203,-85.900780,22.829884,16.359770,-86.890266,32.684525,19.258333,-87.001349,68.745420,26.627209
compact,0.15708,68,-78.801201,5.401104,4.512088,-87.804960,8.400487,6.324436,90.000000,11.219946,7.448972,-86.392869,12.989439,9.394516,-89.443167,14.794337,11.441148,-87.567743,17.291152,13.546508,-88.700194,21.355223,15.376168,-89.231817,28.955213,17.881244,-87.881122,57.955393,23.537176
compact,0.15708,69,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,90.000000,9.811558,7.945369,90.000000,11.823891,9.566355,-79.874683,13.742450,11.477388,-82.949941,16.236150,13.497726,-86.490025,19.564875,15.750076,-84.148963,26.959877,18.580752,-83.854079,56.921933,23.740497
compact,0.15708,70,-63.434949,5.189733,4.033196,-71.565051,7.120728,6.446852,-72.930135,9.578351,7.558170,-78.229980,11.399300,9.352519,-80.338408,13.107059,11.242096,-75.669848,15.605870,13.026493,-77.446129,18.927255,15.067401,-82.946515,25.262074,17.769134,-85.362090,52.645754,20.844660
compact,0.15708,71,-63.434949,5.474022,4.641536,-74.710387,8.801871,6.130577,-86.523521,11.593084,7.449224,-82.723194,13.382419,9.398965,-83.480672,15.502719,11.169692,-82.442848,18.296687,13.145862,-83.581838,21.855261,15.384396,-85.128060,29.599553,17.887041,-83.881398,62.777054,22.113630
compact,0.15708,72,90.000000,5.437704,4.274870,0.000000,6.930803,6.930803,-61.367613,9.543430,7.999775,90.000000,11.482604,9.974499,-74.754521,13.865789,11.564366,-82.655056,16.535515,13.564996,-78.776569,20.105101,16.234211,-82.658712,30.099376,18.389307,-85.317027,64.118029,22.905673
compact,0.15708,73,90.000000,6.124316,4.998551,-78.018756,9.541521,6.912518,-87.417379,12.117007,8.848878,-83.535829,15.261698,10.603398,-86.121054,18.315914,12.605853,-84.787366,22.032996,14.860168,-85.246180,28.542724,17.137455,-85.489626,44.110703,19.238074,-85.671359,84.209819,28.523900
compact,0.15708,74,-63.434949,5.189733,4.033196,90.000000,7.194274,6.020168,-77.369984,9.149513,7.662711,-85.963457,11.012633,9.355538,90.000000,12.792171,11.129055,-79.419743,14.899091,13.067249,-78.796278,17.571241,15.497473,-80.862606,23.414986,18.616057,-85.007379,54.837951,23.276674
