fibro_typename,theta,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90
compact,0.62832,25,-63.434949,5.474022,4.641536,-45.000000,7.936742,6.652831,-63.829387,10.913985,7.975669,-68.679583,12.726860,10.044687,-67.500000,15.243005,11.716719,-68.021988,17.886877,13.760877,-67.323163,21.739188,16.054658,-72.290819,29.307444,19.105499,-70.932741,59.537840,26.960937
compact,0.62832,26,-63.434949,5.474022,4.641536,-45.000000,7.936742,6.652831,-55.128231,10.527814,8.250491,-59.419314,12.659450,10.097552,-59.350045,15.217277,11.730505,-59.696814,18.191564,13.717304,-64.007195,22.449837,16.106978,-68.339711,31.752000,19.584513,-69.411946,64.714049,27.077718
compact,0.62832,27,-45.000000,5.608117,4.048723,-60.562618,7.585301,6.534775,-49.011792,9.760071,8.190168,-60.189563,11.978334,9.808016,-72.966908,14.149823,11.718912,-70.506268,17.014557,13.493988,-65.270844,20.593224,15.978652,-72.617895,29.093579,18.909032,-70.390313,62.657653,25.507185
compact,0.62832,28,-45.000000,5.608117,4.048723,-65.697369,7.396504,6.378620,-61.367613,9.543430,7.999775,-71.244346,11.902536,9.315983,-68.397503,13.834439,11.212549,-64.973087,16.421597,13.026605,-70.506442,19.604828,15.344080,-67.718228,26.219251,18.509319,-69.853408,54.490858,24.280139
compact,0.62832,29,-77.126702,5.250617,4.217249,-71.565051,7.120728,6.446852,-70.504503,9.518765,7.763395,-78.229980,11.399300,9.352519,-80.338408,13.107059,11.242096,-75.669848,15.605870,13.026493,-77.589884,18.710618,15.308229,-74.051019,24.397788,18.761590,-70.200345,53.518139,24.224252
compact,0.62832,30,-45.000000,5.608117,4.048723,0.000000,6.930803,6.930803,-49.142269,9.575747,8.358004,-62.986194,11.477203,10.236534,-64.103361,13.788414,12.095166,-62.399730,16.795954,13.747049,-62.358505,20.261156,16.343729,-70.777674,28.757665,18.888530,-71.627609,57.079249,25.397497
compact,0.62832,31,-45.000000,5.608117,4.048723,-60.562618,7.585301,6.534775,-52.250083,9.797846,8.035578,-62.402796,12.001008,9.684683,-72.914196,13.842545,11.682193,-67.375264,16.541645,13.584469,-65.970925,19.924058,15.843306,-68.593922,26.914314,18.985040,-67.405386,55.330742,26.127630
compact,0.62832,32,-45.000000,5.608117,4.048723,-65.697369,7.396504,6.378620,-61.367613,9.543430,7.999775,-65.118179,12.081116,9.046697,-67.099465,13.868403,11.094977,-67.750558,16.231190,13.014328,-70.314338,19.686845,15.278866,-69.923902,26.061244,18.574975,-70.266825,55.595142,23.824194
compact,0.62832,33,-52.588863,5.363247,4.073051,-71.565051,7.120728,6.446852,-70.504503,9.518765,7.763395,-78.229980,11.399300,9.352519,-71.147878,13.379310,11.030781,-71.814881,15.456028,12.991208,-70.200948,18.469232,15.248208,-68.270935,24.147596,17.849337,-68.005752,45.208266,24.046917
compact,0.62832,34,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,-66.972972,9.567181,8.139215,-76.581918,12.043918,9.424293,-72.785734,13.956888,11.296539,-71.756037,16.860348,12.905267,-71.643526,19.995182,15.284662,-72.045342,26.026603,18.600799,-72.500353,51.387928,23.712774
compact,0.62832,35,-63.434949,5.341660,4.932883,-61.845034,8.238937,6.812818,-65.347766,10.388115,8.842531,-69.936948,12.875051,10.486486,-66.885812,15.293972,12.489297,-68.724328,18.565206,14.675513,-71.708497,23.970327,17.068298,-72.538114,36.116207,19.953425,-69.581367,70.081400,29.236918
compact,0.62832,36,-63.434949,5.189733,4.033196,-71.565051,7.120728,6.446852,-60.839533,9.328513,8.066451,-83.994261,11.356780,9.633073,-81.449354,13.149526,11.510394,-72.821034,15.614068,13.356695,-71.291128,18.612555,16.042833,-70.427162,25.150016,19.384263,-68.509215,55.545808,26.673666
compact,0.62832,37,-63.434949,5.474022,4.641536,-45.000000,7.936742,6.652831,-59.520230,9.771597,8.972615,-70.883087,12.626951,10.305197,-64.028427,15.226792,11.965372,-66.902527,18.000655,14.078579,-67.058062,22.270839,16.465372,-68.178155,31.291876,19.834674,-68.725652,66.219320,27.914225
compact,0.62832,38,-45.000000,5.608117,4.048723,-62.918826,7.676906,6.303315,-56.467300,9.660646,8.028057,-68.911980,12.039220,9.320584,-66.462214,13.827044,11.320824,-64.973087,16.421597,13.026605,-65.300647,19.520564,15.544489,-66.423018,25.726785,18.763451,-68.051898,53.677675,25.291332
compact,0.62832,39,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,-61.367613,9.543430,7.999775,-71.482019,12.092386,9.391439,-72.785734,13.956888,11.296539,-70.398713,16.542023,13.175821,-70.928347,19.986698,15.357290,-72.903343,26.106578,18.638159,-72.026209,53.140886,25.100153
compact,0.62832,40,-63.434949,5.474022,4.641536,-64.946329,8.492758,6.758103,-71.836587,10.701296,8.804476,-74.398056,13.093574,10.500144,-70.789255,15.719894,12.313856,-70.624186,18.850089,14.454005,-74.677452,23.572483,16.961569,-72.155185,34.764324,20.362979,-69.166696,70.236877,28.886398
compact,0.62832,41,-63.434949,5.341660,4.932883,-57.557417,8.406521,6.661019,-57.579651,10.391387,8.611852,-70.515081,12.932929,10.346974,-61.584943,15.509283,12.142279,-64.773555,18.205378,14.469747,-68.060859,22.944340,16.833402,-69.045147,33.751184,19.890282,-69.317512,66.259321,28.768242
compact,0.62832,42,-45.000000,5.608117,4.048723,-62.918826,7.676906,6.303315,-52.250083,9.797846,8.035578,-64.359996,12.030629,9.554002,-74.754521,13.865789,11.564366,-69.162223,16.946019,13.161019,-66.138786,19.885055,15.941693,-71.114153,27.854467,18.715421,-71.129081,60.068641,24.225447
compact,0.62832,43,-77.126702,5.250617,4.217249,-71.565051,7.120728,6.446852,-70.504503,9.518765,7.763395,-83.994261,11.356780,9.633073,-78.236468,13.257600,11.517404,-77.306047,15.660906,13.488366,-81.424181,19.167579,15.846193,-74.769514,26.119828,19.326272,-69.962813,59.290949,26.114304
compact,0.62832,44,-63.434949,5.189733,4.033196,90.000000,7.194274,6.020168,-77.369984,9.149513,7.662711,-73.336855,10.995515,9.247279,-77.115336,12.539566,11.374969,-69.978999,14.806611,13.156007,-73.112752,17.642546,15.516657,-73.227605,23.203126,18.804756,-70.393895,46.545746,24.876793
compact,0.62832,45,90.000000,5.437704,4.274870,-65.697369,7.396504,6.378620,-80.782526,9.684342,7.931840,-87.076414,11.611398,9.512397,-78.570576,13.669726,11.249678,-75.262765,15.764183,13.489893,-78.335802,19.531494,15.310989,-76.942004,25.910326,18.299058,-73.773551,51.847271,24.269746
compact,0.62832,46,-63.434949,5.189733,4.033196,-71.565051,7.120728,6.446852,-70.504503,9.518765,7.763395,-78.229980,11.399300,9.352519,-72.976694,13.355873,11.140527,-67.781404,15.579973,13.049746,-71.010464,18.637876,15.391945,-69.286769,24.405384,18.813315,-68.461404,54.411211,25.079086
compact,0.62832,47,-63.434949,5.474022,4.641536,-45.000000,7.936742,6.652831,-63.434949,9.545909,9.031730,-57.142913,11.933899,10.646108,-65.532609,14.567140,12.268767,-69.913739,17.364893,14.366591,-69.895593,21.778767,16.841650,-71.215331,31.738327,20.334303,-68.723401,64.321633,29.912486
compact,0.62832,48,-63.434949,5.189733,4.033196,-83.244244,7.133973,6.258122,-74.810437,9.645563,7.343071,-73.336855,10.995515,9.247279,-72.638300,13.091597,10.984624,-72.740436,15.217529,12.951518,-73.296088,17.948438,15.463483,-76.560279,24.116044,18.143557,-73.871981,51.618330,23.278475
compact,0.62832,49,-52.018122,6.240837,4.483254,-73.194471,9.019848,6.916414,-70.802418,11.507455,8.811217,-66.149685,14.022676,10.702525,-69.225123,16.956906,12.464847,-69.961965,20.247040,14.903659,-70.224613,26.223829,17.210169,-70.146528,38.740847,20.880990,-69.750124,78.090732,29.842218
compact,0.62832,50,-45.000000,5.608117,4.048723,-65.697369,7.396504,6.378620,-61.367613,9.543430,7.999775,-66.921152,12.056610,9.187684,-65.930799,13.905541,10.973998,-62.060196,16.349946,12.924976,-70.549438,19.396081,15.244041,-65.982752,24.952853,18.599143,-66.831037,51.311993,24.177366
compact,0.62832,51,-51.525833,5.508319,4.380557,-56.950425,7.855913,6.305127,-52.250083,9.797846,8.035578,-52.018122,12.228646,9.567887,-54.336292,14.058359,11.693176,-54.518258,16.594257,13.735273,-60.358585,20.305998,16.040995,-62.298785,27.879640,19.665106,-69.432558,58.147439,27.020763
compact,0.62832,52,-77.126702,5.250617,4.217249,90.000000,7.194274,6.020168,-74.810437,9.645563,7.343071,-72.058931,11.372631,9.137985,-75.409597,13.120558,11.054368,-72.822832,15.168706,13.069897,-74.880225,17.709561,15.521807,-79.769488,23.576309,17.801928,-74.702871,43.214998,24.193764
compact,0.62832,53,-45.000000,5.608117,4.048723,-56.950425,7.855913,6.305127,-52.250083,9.797846,8.035578,-57.402215,12.191431,9.518850,-61.893637,13.938091,11.617192,-63.341175,16.945187,13.244359,-64.857935,20.484252,15.617478,-67.989842,28.159010,18.611874,-68.543881,58.871352,23.900689
compact,0.62832,54,-77.126702,5.250617,4.217249,-71.565051,7.023769,6.690697,-61.367613,9.543430,7.999775,-81.917750,11.232875,9.987670,-77.399438,13.572487,11.633241,-68.184323,15.750048,14.164872,-68.458122,19.419857,16.780899,-72.231435,31.569384,18.842736,-70.841617,65.944670,25.250851
compact,0.62832,55,90.000000,5.437704,4.274870,0.000000,6.930803,6.930803,-54.720017,9.431567,8.368995,-80.021370,11.264581,10.292756,-70.843455,13.824770,11.794128,-60.563807,16.245937,14.128259,-70.730259,19.861567,16.908679,-70.637750,31.718615,19.366939,-70.658577,65.283476,25.945808
compact,0.62832,56,90.000000,5.437704,4.274870,-56.309932,7.220572,6.841565,-54.720017,9.431567,8.368995,-85.692176,11.378303,10.295246,-67.274431,13.759217,12.031686,-57.572393,16.197292,14.315487,-66.308627,20.218556,16.776592,-68.955061,30.740673,19.301142,-69.416964,59.195713,27.661314
compact,0.62832,57,-51.525833,5.508319,4.380557,-49.084710,7.712427,6.712312,-47.701896,10.201020,8.213854,-60.895274,12.075269,10.245868,-62.075425,14.563158,12.007702,-64.302801,17.500862,13.987620,-68.928257,21.639095,16.472212,-70.933979,32.508650,19.191409,-69.533448,67.919695,25.761371
compact,0.62832,58,-63.434949,5.474022,4.641536,-45.000000,7.936742,6.652831,-66.218894,10.916782,8.095615,-65.805067,12.842765,9.961174,-67.413971,15.563862,11.634211,-63.613634,18.221662,14.041884,-66.861865,22.693323,16.500923,-68.827642,34.176215,19.050464,-69.643865,68.342311,26.733995
compact,0.62832,59,-78.801201,5.401104,4.512088,-74.452950,8.509433,6.203726,-78.875488,10.553839,8.035885,-79.940183,12.801609,9.561227,-75.076050,15.086669,11.314659,-77.845444,17.578590,13.463679,-76.122064,21.490697,15.729142,-74.668289,29.408290,19.079417,-69.436693,61.614200,25.500524
compact,0.62832,60,-45.000000,5.608117,4.048723,-62.918826,7.676906,6.303315,-52.250083,9.797846,8.035578,-74.034659,12.156437,9.450644,-72.785734,13.956888,11.296539,-68.984405,16.857988,12.912145,-71.533014,20.036324,15.189095,-69.809483,25.857756,18.423531,-70.529663,51.375388,24.120487
compact,0.62832,61,-63.434949,5.341660,4.932883,-61.845034,8.238937,6.812818,-65.347766,10.388115,8.842531,-69.936948,12.875051,10.486486,-64.522468,15.487893,12.247151,-66.047472,18.084276,14.768024,-71.816625,23.386820,17.121386,-70.937775,34.948978,20.437727,-68.204647,71.429103,29.897172
compact,0.62832,62,-51.525833,5.508319,4.380557,-49.084710,7.712427,6.712312,-45.000000,9.587385,8.727205,-59.717908,11.972680,10.521733,-65.532609,14.567140,12.268767,-69.913739,17.364893,14.366591,-69.022126,21.899453,16.807909,-70.541686,32.093607,19.949347,-70.761369,63.260157,28.105817
compact,0.62832,63,-45.000000,5.608117,4.048723,-60.562618,7.585301,6.534775,-52.250083,9.797846,8.035578,-60.189563,11.978334,9.808016,-70.843455,13.824770,11.794128,-64.273769,16.568856,13.713930,-65.214440,20.072127,15.995004,-70.962334,27.119826,19.001517,-69.864384,51.203165,27.537555
compact,0.62832,64,-51.525833,5.508319,4.380557,-49.084710,7.712427,6.712312,-47.248963,9.819759,8.666998,-61.773054,12.016957,10.391889,-59.104237,14.575272,11.992994,-63.668566,17.241195,14.056968,-65.364849,20.992981,16.690042,-65.968958,29.344606,20.182250,-67.323629,60.602902,28.542521
compact,0.62832,65,-63.434949,5.474022,4.641536,-52.350722,8.156724,6.674711,-61.153667,10.497259,8.536979,-70.954977,12.810231,10.255232,-62.460809,15.280859,11.999466,-64.596637,18.231108,14.101439,-68.036203,22.550461,16.483640,-70.652446,31.863589,19.749832,-70.487697,66.802667,27.552960
compact,0.62832,66,-51.525833,5.508319,4.380557,-62.918826,7.676906,6.303315,-52.509180,10.280509,7.909810,-60.189563,11.978334,9.808016,-65.269576,13.868754,11.946859,-62.318975,16.829607,13.565967,-61.928272,20.387960,15.925680,-67.301346,27.948769,19.141480,-67.515897,58.335209,25.809241
compact,0.62832,67,90.000000,5.437704,4.274870,-65.697369,7.396504,6.378620,-61.367613,9.543430,7.999775,-87.076414,11.611398,9.512397,-80.126582,13.522966,11.276409,-75.027408,15.634065,13.426114,-77.328294,19.268228,15.319664,-75.526155,25.099070,18.670098,-70.482741,53.240528,25.326307
compact,0.62832,68,-63.434949,5.474022,4.641536,-45.000000,7.936742,6.652831,-63.674675,10.630137,8.206004,-68.679583,12.726860,10.044687,-67.500000,15.243005,11.716719,-63.683864,17.901777,13.809822,-67.417627,21.679063,16.266841,-69.684703,29.819371,19.657832,-69.818907,60.129952,27.658000
compact,0.62832,69,-63.434949,5.341660,4.932883,-57.557417,8.406521,6.661019,-61.153667,10.497259,8.536979,-65.440905,12.770218,10.393045,-61.584943,15.509283,12.142279,-62.925975,18.156616,14.501602,-64.729398,22.979562,16.980891,-68.581477,34.329939,19.891309,-68.494067,65.541768,28.981532
compact,0.62832,70,-63.434949,5.189733,4.033196,90.000000,7.194274,6.020168,-79.314689,9.223645,7.433130,-65.096023,10.780880,9.201796,-64.978774,13.010403,10.560631,-68.722390,15.132611,12.388254,-66.842623,17.711728,14.514572,-70.429576,22.026229,17.312478,-72.179331,41.945436,21.935251
compact,0.62832,71,-52.588863,5.363247,4.073051,-65.697369,7.396504,6.378620,-67.837018,9.622463,7.671168,-65.794631,11.882906,9.095024,-62.710350,13.922575,10.769117,-66.482113,15.709069,13.028956,-62.894487,18.801268,15.224319,-63.922506,23.857230,18.252645,-66.262842,45.608203,25.350830
compact,0.62832,72,-63.434949,5.189733,4.033196,-71.565051,6.837594,6.035736,-84.832398,8.671693,7.823936,-58.756001,10.444727,9.273673,-45.000000,12.068182,11.054821,-45.000000,13.740245,13.132170,-62.591324,16.911564,14.899858,-57.860747,20.885490,18.389612,-67.832640,40.513543,24.389091
compact,0.62832,73,-63.434949,5.189733,4.033196,-83.244244,7.133973,6.258122,-72.115548,9.300151,7.823981,-69.198812,11.361293,9.284866,-69.925558,13.297391,11.104365,-67.867852,15.438741,13.090584,-61.637444,18.303428,15.745408,-65.634449,24.918731,19.057822,-66.625435,54.602455,24.914017
compact,0.62832,74,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,-66.972972,9.567181,8.139215,-81.305011,11.913896,9.522295,-73.702307,13.910300,11.431676,-72.958527,16.414582,13.364441,-73.984920,20.052310,15.514613,-74.166948,26.413048,19.119474,-71.831813,55.780309,24.915833
compact,0.62832,75,-52.588863,5.363247,4.073051,-65.697369,7.396504,6.378620,-64.958220,9.576632,7.842154,-65.118179,12.081116,9.046697,-64.267890,13.911427,10.874389,-64.640464,16.140500,12.929872,-67.636093,19.691711,14.878376,-66.398488,25.477683,17.916308,-70.137475,51.644585,22.530676
compact,0.62832,76,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,-61.367613,9.543430,7.999775,-86.864461,11.502531,9.969561,-74.754521,13.865789,11.564366,-70.237320,16.044602,13.923189,-69.648693,19.792566,16.358993,-73.641766,29.355300,19.151334,-69.733934,63.224953,25.758917
compact,0.62832,77,-63.434949,5.474022,4.641536,-60.592487,8.584390,6.246894,-63.829387,10.913985,7.975669,-72.759344,13.181068,9.586355,-67.803668,15.687327,11.289017,-68.641656,18.213472,13.586543,-68.774815,22.176973,15.966689,-72.062751,32.068874,18.459418,-70.515778,60.343591,25.041828
compact,0.62832,78,-63.434949,5.341660,4.932883,-57.557417,8.406521,6.661019,-61.845034,10.775231,8.323803,-65.209661,13.229223,10.037017,-61.584943,15.509283,12.142279,-62.896259,18.569128,14.261839,-66.598101,23.591007,16.478119,-68.688141,34.235124,19.646460,-68.590791,68.505001,28.608534
compact,0.62832,79,-45.000000,5.608117,4.048723,-62.918826,7.676906,6.303315,-52.250083,9.797846,8.035578,-54.329774,12.140244,9.546464,-59.480028,13.911062,11.543180,-54.447580,16.433603,13.712329,-57.391662,20.717877,15.609788,-63.327455,28.571768,18.889267,-66.819609,58.692517,25.630164
compact,0.62832,80,-63.434949,5.341660,4.932883,-62.745730,8.566046,6.692807,-67.500000,10.784268,8.541533,-66.564128,13.117724,10.300327,-64.671892,15.637612,12.206730,-68.507661,18.866522,14.243555,-68.347652,23.950024,16.481084,-71.677957,34.803721,20.329101,-69.668472,71.174186,28.482181
compact,0.62832,81,-52.588863,5.363247,4.073051,-71.565051,7.120728,6.446852,-59.990820,9.111653,8.134541,-64.037888,11.292677,9.603438,-76.482973,13.295997,11.383008,-64.177361,15.478881,13.491319,-53.966433,18.359492,16.298470,-69.848964,25.788762,19.526664,-68.606854,51.774851,28.045493
compact,0.62832,82,-63.434949,5.189733,4.033196,-71.565051,7.023769,6.690697,-70.504503,9.518765,7.763395,-70.063542,11.303453,9.819671,-69.486248,13.512789,11.300506,-68.815422,15.992289,13.298553,-69.308667,19.419434,15.618862,-69.945621,26.332496,18.795656,-70.378018,53.062564,25.241702
compact,0.62832,83,-63.434949,5.474022,4.641536,-67.872030,8.945003,6.284170,-68.645305,11.367868,8.089391,-69.367782,13.144630,10.189442,-65.841724,15.725299,11.979887,-67.781916,18.582376,14.124050,-69.721718,23.179609,16.366139,-67.888599,33.077260,19.651795,-67.808003,66.564490,27.310011
compact,0.62832,84,-63.434949,5.189733,4.033196,-71.565051,7.120728,6.446852,-70.504503,9.518765,7.763395,-78.229980,11.399300,9.352519,-77.509518,13.218615,11.247525,-76.781256,15.296585,13.388378,-73.802377,18.740462,15.362131,-73.583880,24.187172,18.985364,-69.887844,50.009345,25.798066
compact,0.62832,85,-51.525833,5.508319,4.380557,-52.465709,8.058717,6.282304,-47.701896,10.201020,8.213854,-60.895274,12.075269,10.245868,-64.336221,14.272842,12.068661,-70.477054,17.459682,13.585733,-67.295538,21.518858,15.738840,-70.447990,27.879141,19.828300,-71.593786,59.361698,27.213098
compact,0.62832,86,-45.000000,5.608117,4.048723,-56.950425,7.855913,6.305127,-52.250083,9.797846,8.035578,-62.402796,12.001008,9.684683,-66.829052,13.944050,11.610039,-61.687802,16.594451,13.526672,-64.005529,20.002533,15.905187,-68.042949,27.202478,19.164119,-70.276846,55.410546,26.277800
compact,0.62832,87,-77.126702,5.250617,4.217249,-71.565051,7.023769,6.690697,-61.367613,9.543430,7.999775,-87.076414,11.611398,9.512397,-77.238288,13.818619,11.220260,-75.106983,15.860799,13.579644,-75.020722,19.871149,15.456837,-75.233887,27.847440,18.169204,-71.558355,56.118223,24.342176
compact,0.62832,88,-45.000000,5.622662,5.104959,-65.927521,9.323691,6.561601,-68.248807,11.410428,8.781707,-64.507209,14.199136,10.472889,-67.045310,16.868698,12.383576,-66.782379,20.699509,14.403728,-67.200727,25.948687,17.104385,-69.065573,38.296583,20.289946,-69.145561,74.935732,29.583563
compact,0.62832,89,-63.434949,5.474022,4.641536,-62.745730,8.566046,6.692807,-69.496760,10.739178,8.676472,-67.415331,12.938230,10.528205,-65.735172,15.613484,12.308397,-69.032056,18.650894,14.471591,-69.986429,23.827017,16.677991,-72.001891,34.093255,20.262387,-70.144176,69.317817,28.868369
compact,0.62832,90,-45.000000,5.608117,4.048723,-52.465709,8.058717,6.282304,-50.302903,10.236207,8.066618,-57.234630,12.125090,9.992581,-66.388019,14.487250,11.820898,-62.038598,17.339090,13.676215,-64.596751,21.345867,16.047231,-69.197199,30.282272,18.938486,-69.174170,58.809745,27.759718
compact,0.62832,91,90.000000,5.437704,4.274870,-62.918826,7.676906,6.303315,-61.367613,9.543430,7.999775,-79.314689,11.941921,9.386328,-77.238288,13.818619,11.220260,-69.481589,16.492858,12.965854,-73.305919,19.548068,15.305533,-70.808231,24.736139,18.876266,-69.242142,48.545639,24.936300
compact,0.62832,92,-45.000000,5.608117,4.048723,-52.465709,8.058717,6.282304,-58.282526,10.644184,7.915827,-63.695867,13.061799,9.307480,-69.851028,15.446916,10.885872,-66.505657,18.051316,12.767120,-64.504433,21.016774,15.355867,-68.841560,27.119045,18.522737,-69.736974,56.865273,24.906001
compact,0.62832,93,-77.126702,5.250617,4.217249,-69.459802,7.646677,6.188195,-67.837018,9.622463,7.671168,-73.843761,11.774517,9.301695,-69.774021,13.714739,10.945473,-71.717432,15.703533,13.109804,-74.847393,19.250392,15.084523,-71.636668,24.866339,18.315529,-71.285139,52.606226,22.667025
compact,0.62832,94,-63.434949,4.758094,4.163332,-85.774906,7.208477,5.427714,-82.764853,8.649152,7.341639,-78.708443,10.001561,9.291720,-55.127065,11.883032,10.798787,-64.202044,13.668154,12.757505,-61.351154,16.063341,14.907717,-70.182815,20.253884,17.500467,-74.758532,41.324493,22.788910
compact,0.62832,95,-45.000000,5.608117,4.048723,-62.918826,7.676906,6.303315,-61.367613,9.543430,7.999775,-58.385723,12.162162,9.320428,-66.462214,13.827044,11.320824,-56.370471,16.434053,13.175077,-60.622480,19.742444,15.493516,-62.160679,26.411399,18.712257,-65.194816,53.866948,23.934983
compact,0.62832,96,-63.434949,5.474022,4.641536,-61.845034,8.238937,6.812818,-75.858462,10.198341,8.883790,-69.735293,12.694119,10.535905,-70.789255,15.620727,12.079937,-71.056938,18.584469,14.396371,-71.086778,23.865174,16.598844,-71.410025,34.556208,19.434675,-69.282978,67.385659,27.780578
compact,0.62832,97,-63.434949,5.474022,4.641536,-45.000000,7.936742,6.652831,-63.434949,9.545909,9.031730,-64.324625,12.181500,10.365355,-68.305150,14.958404,11.943777,-69.176326,17.677323,14.120523,-66.929623,22.002857,16.499019,-69.019834,31.629340,19.587287,-71.362596,66.358909,27.335755
compact,0.62832,98,-63.434949,5.474022,4.641536,-60.592487,8.584390,6.246894,-63.829387,10.913985,7.975669,-61.768023,12.807424,9.795721,-62.801039,15.349546,11.554640,-61.732690,18.469308,13.237324,-65.553354,22.069680,15.685856,-66.347403,30.031119,18.890590,-68.137548,60.257142,25.299846
compact,0.62832,99,-51.525833,5.508319,4.380557,-56.950425,7.855913,6.305127,-45.000000,9.736203,8.330476,-57.295596,12.046704,9.847184,-60.574290,13.934106,11.891450,-58.328695,16.915980,13.712407,-60.942512,20.538760,16.116604,-64.010123,28.867558,19.184303,-68.856045,60.286907,25.581126
compact,0.62832,100,-52.588863,5.363247,4.073051,-71.565051,7.120728,6.446852,-70.504503,9.518765,7.763395,-78.229980,11.399300,9.352519,-75.014253,13.338010,11.244526,-65.330867,15.839936,13.005938,-71.690410,18.926847,15.356001,-68.003498,24.769687,18.736827,-70.423495,51.243916,23.860804
